Date,ABI.BR,AD.AS,ADSGn.DE,ADYEN.AS,AIR.PA,AIRP.PA,ALVG.DE,ASML.AS,AXAF.PA,BASFn.DE,BAYGn.DE,BBVA.MC,BMWG.DE,BNPP.PA,CRH.I,DANO.PA,DB1Gn.DE,DPWGn.DE,DTEGn.DE,ENEI.MI,ENI.MI,ESLX.PA,FLTRF.I,HRMS.PA,IBE.MC,IFXGn.DE,INGA.AS,ISP.MI,ITX.MC,LINI.DE,LVMH.PA,MBGn.DE,MUVGn.DE,NDAFI.HE,NOKIA.HE,OREP.PA,PERP.PA,PRTP.PA,PRX.AS,SAF.PA,SAN.MC,SAPG.DE,SASY.PA,SCHN.PA,SGEF.PA,SIEGn.DE,STLAM.MI,TTEF.PA,VNAn.DE,VOWG_p.DE
2014-12-10,91.71,14.23182478375,57.84,,43.175,73.03277713146663,136.7,87.22,18.975,72.17,113.81058675,7.517681386086905,89.79,49.455,18.95,55.86,58.47,26.26,12.915,3.762,14.47,89.34,63.08495760086695,292.4765493,4.279160125936938,8.508,11.315,2.488,22.35,,127.1631297,56.986833960000006,162.8,10.03,6.465052119999999,136.1,93.2,148.86727235,,51.35,6.097260271670145,55.4951088,73.67370304,61.06,44.435,83.9349406,4.687731738072778,42.545,23.860712638740253,182.85
2014-12-11,91.41,14.216801745625,58.42,,41.32,72.42539030762778,137.75,86.99,19.07,72.4,113.958201,7.503067985263506,90.31,49.45,18.935,55.41,58.85,26.775,13.03,3.77,14.38,89.25,62.12397732659618,290.88996690000005,4.254911299298017,8.513,11.205,2.5,23.295,,127.073007,57.21297219,164.4,9.975,6.416037319999999,135.4,93.1,147.65885864999998,,50.52,6.124339794366675,56.77806024,74.78786112,61.59,44.24,84.5659626,4.393702669341033,42.57,23.89193226275356,186.45
2014-12-12,88.71,13.846233471875,57.26,,40.71,70.84472098293871,134.5,85.53,18.505,69.16,111.005916,7.257380183920125,87.98,48.195,18.33,53.84,56.85,26.22,12.705,3.62,13.77,86.61,62.162804812425314,272.9417535,4.173829285224128,8.35,10.82,2.446,22.59,,124.0088352,55.76401242,160.25,9.66,6.25428848,133.1,90.84,144.68430185,,49.095,5.920806607647599,55.28625624,72.2213184,59.06,42.495,82.3754148,4.33633114373484,41.135,23.62879543178427,181.65
2014-12-15,87.94,13.655941655625,56.34,,40.545,69.1103754739049,131.3,83.15,18.04,67.08,107.3647645,7.0527925723925495,85.01,46.45,17.85,52.83,55.6,25.82,12.475,3.528,13.29,84.11,60.54175727905943,270.5618799,4.088958391987908,8.217,10.415,2.34,22.08,,121.4853996,54.08891442,156.7,9.41,6.06803224,130.1,89.61,141.1984931,,48.835,5.796764923037692,53.66516256,70.7291424,57.57,41.25,80.21191080000001,4.360235946070753,39.98,23.767053766700336,175.1
2014-12-16,88.53,13.86125651,55.14,,40.965,72.01558714937504,134.15,85.03,18.325,68.9,110.5138685,7.1751798042885095,88.06,47.745,18.45,53.25,57.9,26.315,12.855,3.662,13.81,86.96,59.697259462276016,274.677078,4.161704871904669,8.323,10.475,2.446,22.44,,123.2878536,56.23303986,159.4,9.17,6.16116036,132.1,90.06,142.6857715,,49.025,5.957494993236447,54.56024496,73.09672832000001,59.35,42.1,82.4295024,4.42238843214413,40.43,23.521756720881516,178.55
2014-12-17,88.56,13.8412257925,55.67,,40.95,72.46929778886913,134.55,84.08,18.23,69.1,110.3170495,7.106679487928831,87.5,47.48,18.54,52.89,57.28,26.085,12.93,3.596,14.06,87.08,60.82325655132057,302.1447858,4.172313733559196,8.383,10.44,2.416,22.285,,,56.25816633,160.9,9.105,6.2003722,133.5,89.01,141.70974504999998,,48.895,5.968850922109183,54.5502996,73.71349439999999,58.41,43.135,82.123006,4.374578827472303,41.845,23.115901608708544,177.95
2014-12-18,92.84,14.347001409375,56.55,,41.85,74.27682243330523,137.85,87.27,19.235,70.63,113.170925,7.330447188037116,90.33,49.24,19.35,54.02,59.19,26.885,13.46,3.688,14.5,90.53,64.28860966156977,293.021937,4.266277936785011,8.6,10.94,2.498,23.55,,130.25,57.75737904,165.3,9.31,6.41113584,137.45,91.26,143.94066264999998,,49.685,6.184613570691208,56.61893448,75.77269728,60.53,45.725,84.61103560000001,4.43673131354568,42.83,23.298759406500764,184.55
2014-12-19,93.57,14.427124279375,56.6,,41.69,74.0572850270984,138.45,86.7,19.305,69.52,112.18683,7.288433660669846,89.94,48.445,19.45,54.12,59.25,26.785,13.315,3.68,14.85,90.8,62.78404458569126,302.44227,4.25036464430322,8.623,10.75,2.436,23.64,,129.95,57.82438296,165.1,9.35,6.34251512,137.65,91.74,144.68430185,,50.535000000000004,6.195969499563946,57.54385296,74.98681792,59.99,45.41,83.6194296,4.463026596115186,42.86,23.990051081081084,185.25
2014-12-22,93.62,14.627431454375,56.89,,41.47,74.78907638112113,139.3,88.61,19.375,70.27,113.564563,7.357307486327532,90.02,48.705,19.28,54.37,59.79,27.26,13.5,3.71,14.7,91.05,63.30821564438441,293.3194212,4.26248905762268,8.688,10.77,2.48,23.75,,131.05,58.13427608999999,167.4,9.415,6.37682548,138.35,92.27,145.79976065,,50.32,6.193348900593312,57.5339076,74.82765248,59.96,45.465,84.5659626,4.489321878684691,42.84,24.07479006054577,185.95
2014-12-23,94.79,14.77265415625,56.74,,41.74,75.81358427675292,139.7,89.88,19.585,71.01,113.367744,7.40791458001381,90.83,49.6,19.87,54.52,59.78,27.445,13.595,3.792,14.94,92.07,63.80326608870573,292.37738790000003,4.30037784924599,8.748,11.025,2.496,23.905,,132.5,58.67868294,168.5,9.56,6.514066919999999,139.85,93.03,147.3335165,,50.81,6.27109333672206,57.931722,75.24546176,61.26,46.39,85.26910140000001,4.6207982915322185,43.745,24.699182540811872,187.1
2014-12-24,94.26,14.6825159275,,,41.53,75.19156162583361,,89.27,19.53,,,7.392253026990525,,49.585,19.79,54.32,,,,,,91.35,63.017009500666,291.6336774,4.306440055905721,,10.95,,23.905,,131.9,,,,,138.35,92.63,148.82079489999998,,50.91,6.2623580068199525,,74.59885215999999,60.9,45.985,,,43.615,,
2014-12-29,94.8,14.77265415625,56.67,,41.525,75.63063643824725,139.25,89.88,19.39,70.9,113.22012975,7.340662028796174,91.01,50.1,19.75,54.87,59.99,27.47,13.535,3.722,14.72,92.0,65.36607239332791,284.6923794,4.271582367612272,8.78,10.92,2.438,23.85,,132.5,58.66193196,167.6,9.64,6.514066919999999,140.15,93.39,148.72784,,50.97,6.239646149074477,58.40909927999999,75.5041056,61.39,46.165,85.503481,4.649484054335317,43.745,24.96677931806877,186.6
2014-12-30,92.68,14.612408416249998,57.62,,40.94,74.6427181103166,137.35,88.82,19.125,69.88,111.202735,7.238401300232373,89.77,48.83,19.54,54.0,59.22,27.045,13.25,3.696,14.51,90.75,64.81278072026291,290.88996690000005,4.23824023098376,8.845,10.77,2.422,23.725,,131.15,57.76575453,165.75,9.635,6.430741759999999,138.15,91.14,146.9616969,,50.42,6.13307512426878,57.94166736,74.6088,59.65,45.26,84.511875,4.58972204849553,42.535,25.078277975259148,184.65
2014-12-31,93.86,14.777661835625,,,41.35,75.2647407612359,,89.5,19.205,,,7.2356374967576755,,49.26,19.9,54.45,,,,,,92.68,66.89005121212097,292.3278072,4.241271334313625,,10.83,,23.705,,132.25,,,,,139.3,92.26,148.26306549999998,,51.25,6.111236799513516,,75.26535744,60.61,45.51,,,42.52,,
2015-01-02,92.65,14.677508248125,56.42,,41.525,74.20364329790296,136.7,89.13,19.1,69.69,111.202735,7.296441173201017,88.01,49.43,19.69,53.86,59.25,27.06,13.185,3.68,14.59,91.0,64.55069519091634,297.1371351,4.240513558481157,8.889,10.85,2.454,23.785,,130.85,57.58149375,164.85,9.615,6.514066919999999,137.4,91.09,146.63635474999998,,51.05,6.141810454170887,57.94166736,75.04650496,59.95,45.425,84.5208896,4.625579251999402,42.525,25.270055665626597,182.5
2015-01-05,90.58,14.336986050625,54.75,,41.65,71.90581844627164,133.35,87.49,18.39,66.71,107.463174,6.977682505785922,85.08,47.03,19.2,52.48,59.13,26.11,12.78,3.442,13.37,89.85,64.51186770508721,287.56806,4.163978199402066,8.701,10.35,2.308,22.98,,127.05,55.42061733,161.35,9.395,6.27879588,134.15,89.11,143.28997835,,50.95,5.861406364313278,56.03215824,72.88782368,57.34,43.88,81.96975780000001,4.525179082188563,39.98,24.850820714590785,176.3
2015-01-06,89.68,14.57234698125,54.61,,42.615,71.30574953597302,133.5,84.67,18.19,66.69,108.69329275,6.864366563323331,85.83,45.8,18.73,52.32,58.85,26.26,12.63,3.492,13.55,88.72,61.91042615453601,278.5939533,4.147307131087808,8.48,10.35,2.276,22.695,,125.6,55.78913889,160.7,,,134.15,88.52,141.9421323,,51.3,5.759203004458633,54.76909752,73.12657184000001,57.42,43.4,81.897641,4.596893489196305,39.92,24.56538415218342,177.4
2015-01-07,91.86,14.677508248125,55.16,,43.725,71.627737731743,134.75,84.95,18.385,67.13,108.69329275,6.884634455471111,86.29,45.035,19.02,52.93,60.29,26.31,12.99,3.486,13.62,90.0,60.69706722237593,284.9402829,4.142002700260544,8.606,10.425,2.248,22.96,,125.7,56.22466436999999,160.45,9.26,6.23958404,134.9,90.32,144.31248225,,52.16,5.7958913900474816,54.57019032,73.90250336000001,57.78,45.0,82.4204878,4.637531653167359,40.825,24.67242286308618,178.5
2015-01-08,96.41,15.028045804375,56.98,,45.215,74.6427181103166,138.3,88.19,19.145,69.87,114.59786275,6.9620209527626375,89.39,46.495,19.82,54.46,62.0,26.885,13.63,3.644,14.15,93.37,60.47380917885847,286.42770390000004,4.2238424901669,8.888,10.775,2.372,23.915,,129.65,58.68705842999999,164.4,9.37,6.371924,139.8,95.07,148.77431745,,53.72,5.988942180884028,55.76363352,77.01617728000001,60.16,46.575,85.1158532,4.764227105547704,42.4,24.85974060716601,183.85
2015-01-09,94.57,15.008015086874998,56.82,,44.55,72.96691590960457,135.85,85.84,18.715,68.12,111.35034925,6.742759210436645,88.16,44.935,19.48,53.22,61.6,26.465,13.27,3.46,13.62,91.45,61.10475582358171,280.4284392,4.174587061056594,8.774,10.395,2.276,23.47,,127.7,58.14265158,161.4,9.2,6.24448552,137.8,94.16,147.75181354999998,,53.97,5.145109312340567,54.23204808,74.48942592,58.8,46.565,83.37603539999999,4.742712783445382,41.065,24.578763991046262,180.9
2015-01-12,96.21,15.068107239375,56.59,,44.95,74.24023286560411,136.6,87.89,18.74,68.81,113.4661535,6.796192744280795,88.65,45.295,19.49,54.21,62.0,26.615,13.605,3.446,13.69,93.71,59.81374191976338,282.60999,4.174587061056594,8.858,10.425,2.326,23.62,,131.95,59.465979,163.05,9.225,6.28369736,140.9,96.75,150.72637035,,54.01,5.284874590774267,56.7382788,75.53394912,59.56,47.635,84.2324224,4.862236795124952,41.28,24.66350297051095,181.75
2015-01-13,97.44,15.473729268749995,56.3,,45.565,74.97202421962679,139.35,89.03,19.165,71.03,116.516848,6.892925865895204,90.63,46.345,19.73,54.47,62.7,27.195,13.855,3.544,13.91,94.4,62.046322354937935,287.3201565,4.198835887695513,8.956,10.71,2.396,24.33,,132.95,60.52966623,165.0,9.285,6.32781068,142.65,98.03,154.1192242,,54.21,5.37222788979533,57.16592927999999,76.42925472,61.46,48.27,84.602021,4.953075044001426,41.7,24.529704581882505,185.8
2015-01-14,96.07,15.458706230625,55.45,,45.14,73.98410589169613,137.9,87.4,18.8,70.32,114.99150075,6.814618100778778,88.78,44.935,19.195,53.61,61.63,26.88,13.745,3.476,13.5,93.41,62.73551022840485,282.7587321,4.152611561915072,8.991,10.52,2.392,24.57,,132.7,59.7172437,163.85,9.17,6.3964314,141.6,97.28,151.05171249999998,,53.95,5.426632122819811,56.16144792,75.33499232,60.27,47.465,83.6014004,4.862236795124952,40.815,24.68134275566141,183.55
2015-01-15,99.0,15.568875176875,56.41,,46.27,75.5940468705461,140.65,87.93,19.49,71.95,118.5834475,6.898453472844597,91.07,46.085,19.6,54.75,63.11,27.33,13.915,3.618,14.0,96.97,62.89082017172136,283.40328120000004,4.186711474376054,9.081,10.715,2.462,24.43,,135.05,61.08244857,168.25,9.435,6.32781068,146.1,99.8,155.00229575,,54.85,5.366754538995585,57.4841808,77.43398656000001,62.19,48.2,85.32318900000001,4.905265439329598,41.95,25.185316686161908,186.5
2015-01-16,100.75,15.78420539,56.59,,46.395,76.21606952146543,142.5,88.71,19.905,72.67,121.7325515,6.938989257140158,93.59,45.99,19.83,55.62,63.66,27.555,14.05,3.716,14.47,97.64,63.63824927393196,281.2713111,4.237482455151294,9.114,10.965,2.498,24.525,,134.2,62.29689462,171.1,9.575,6.386628439999999,146.65,102.05,154.39808889999998,,55.2,5.34984156234259,57.25543752,79.51308512000001,62.87,47.795,86.0623862,5.015227530074803,43.3,26.184344654587665,191.8
2015-01-19,101.1,15.884358977499998,58.81,,46.65,76.76491303698246,142.15,89.38,20.035,73.36,122.02778,7.0495413961280535,94.22,46.615,20.3,55.72,64.31,27.975,14.195,3.702,14.35,97.68,64.8807288204639,284.6427987,4.29658897008366,9.271,11.095,2.53,24.75,,134.2,62.590036770000005,172.3,9.695,6.489559519999999,146.75,102.75,155.28116045000002,,56.17,5.39078876897616,57.19576536,79.30418048,63.58,48.47,87.37851780000001,5.053475213812266,43.055,26.37612234495511,192.65
2015-01-20,100.65,15.809243786875,58.39,,47.08,77.56988352640744,142.5,89.51,20.16,74.08,121.830961,7.203393122886206,94.74,47.74,20.5,56.38,65.55,28.065,14.295,3.764,14.27,98.6,64.19154094699697,282.6595707,4.322353348387513,9.333,11.295,2.564,25.415,,136.5,62.75754657,172.75,9.77,6.47485508,148.7,103.4,155.42059279999998,,55.74,5.424614722282152,54.57019032,79.95079008,64.88,48.18,87.8112186,5.082160976615364,43.57,26.26908363405235,193.05
2015-01-21,102.1,15.969489526874998,58.05,,46.82,77.75283136491312,143.3,91.79,20.25,74.52,121.24050400000002,7.243007639356868,94.92,48.27,20.87,56.84,65.42,28.205,14.35,3.826,14.77,99.36,65.32724490749878,280.5771813,4.372366553330285,9.333,11.39,2.554,25.965,,137.4,62.74917108,173.35,9.78,6.55327876,149.8,103.1,160.57958975,,55.48,5.383667515648583,54.90833256,80.18953824,66.67,48.825,88.9109998,5.115627699885644,44.45,26.362742506092268,194.55
2015-01-22,103.65,15.964481847499998,58.27,,47.33,79.10664536985512,144.9,93.96,20.64,75.68,121.1420945,7.348953439220267,98.04,49.4,21.54,57.72,66.1,28.23,14.63,3.954,15.1,96.78,67.09389551272388,279.5855673,4.516343961498875,9.353,11.6,2.608,26.11,,137.85,64.71741123,175.9,10.19,6.788549799999999,150.25,102.25,161.52186035,,56.69,5.450429265594622,55.82330568,80.74661728,67.53,48.73,89.469905,5.278180355769861,45.065,27.21013230073912,198.1
2015-01-23,107.1,16.33505012125,60.54,,49.28,80.38728023939487,147.75,94.43,20.695,76.83,126.0625695,7.360929920943954,102.8,49.0,22.35,60.0,66.52,27.84,14.895,3.978,15.05,99.34,67.01624054106564,290.2949985,4.622432578044151,9.535,11.385,2.614,26.6,,141.85,66.71915333999999,178.3,10.29,6.95029864,155.65,106.7,165.1808573,,59.44,5.52965320886392,57.17587464,83.14404671999999,68.24,49.29,91.04746,5.502885497727453,45.945,28.088741719399277,203.8
2015-01-26,107.1,16.465249785,61.57,,50.14,81.85086294744029,148.7,94.78,20.76,77.67,127.39109775,7.375670206142342,105.25,49.33,22.2,60.16,67.08,28.975,15.17,4.078,15.19,99.12,68.19077198739659,294.7076808,4.645165853018139,9.773,11.375,2.63,27.04,,144.65,67.88334644999999,179.1,10.36,6.960101599999999,158.65,107.65,166.15688375,,59.27,5.562589005503967,57.94166736,82.5173328,68.7,49.525,92.760234,5.708466797816316,46.685,28.490136885284624,205.25
2015-01-27,106.1,16.475265143749997,61.41,,49.07,81.22884029652099,146.8,93.84,20.85,77.2,125.570522,7.279858352352833,102.0,48.845,21.725,60.07,67.86,28.49,15.0,4.022,15.22,97.94,66.89975808357826,295.2530685,4.647439180515536,9.558,11.305,2.622,26.615,,145.1,65.85647786999999,178.6,10.39,6.93069272,156.3,105.9,165.22733474999998,,59.09,5.470012712245459,57.2852736,81.45291392,67.27,47.775,89.99275180000001,5.536352220997733,46.39,28.026302471372663,201.95
2015-01-28,107.35,16.2048504575,61.4,,48.955,80.89953418721078,147.75,93.73,20.93,78.57,127.145074,7.009926879657391,103.1,47.5,21.695,59.88,67.98,28.74,15.235,4.004,15.2,98.34,67.94810020096457,295.10432640000005,4.6504702838454,9.85,11.05,2.59,26.46,,145.2,66.92854059,180.15,11.18,7.0091164,157.0,106.95,166.71461315,,59.29,5.305333729045231,56.99685816,81.56234015999999,66.98,46.99,88.9567292,5.526790300063368,45.565,27.91480381418229,204.2
2015-01-29,108.35,16.320027083125,61.43,,48.275,82.14357948904937,148.2,93.33,21.155,79.16,126.70223125,7.014533218781886,102.95,47.65,21.46,60.16,68.39,28.925,15.49,4.042,14.93,99.12,67.36568791352774,296.3438439,4.684570196306384,9.999,11.195,2.622,26.285,,144.7,67.24680921000001,180.3,11.35,6.739535,160.2,108.15,167.31882,,59.74,5.3631939123317975,57.47423544,81.83093184,67.35,47.345,84.376656,5.593723746603928,44.91,27.7408659089653,204.15
2015-01-30,108.1,16.059627755625,61.19,,47.2,81.96063165054372,146.4,93.28,20.855,79.5,126.01336475000002,7.0016354692333,103.4,46.775,21.315,59.57,68.03,28.77,15.285,4.006,14.9,99.07,67.22008484166852,297.9304263,4.6436503013532064,9.977,11.12,2.598,26.135,,143.5,67.40594352000001,178.0,11.3,6.710126119999999,159.05,106.6,166.7610906,,59.19,5.305333729045231,57.54385296,81.572288,67.0,46.84,83.83578,5.593723746603928,45.5,27.473269131708403,198.3
2015-02-02,108.1,16.15477366375,61.79,,46.87,82.76560213996868,148.95,90.85,20.815,81.15,126.99745975000002,7.034801110929667,104.25,47.195,22.965,59.34,68.18,29.175,15.555,3.962,15.09,97.56,67.01624054106564,289.9479336,4.595152648075365,9.865,11.24,2.564,26.12,,143.3,68.01735429,181.55,11.49,6.58268764,157.7,107.7,165.59915435,,58.93,5.28307981239655,58.3792632,81.64192288,67.2,47.305,85.503481,5.6128475884726585,47.0,27.517868594584552,202.25
2015-02-03,108.85,16.079658473125,63.33,,47.245,82.76560213996868,150.2,90.22,21.095,80.79,127.58791675000002,7.307496387099807,106.3,48.405,23.06,59.32,68.4,29.44,15.695,4.068,15.65,97.2,67.10360238418113,285.8823162,4.641376973855807,10.035,11.525,2.64,26.605,,144.5,68.80465035,182.4,11.65,6.70032316,155.75,105.55,165.2738122,,59.08,5.526092582200132,58.79696832,81.08484384,68.7,48.2,86.54917460000001,5.761057362955326,48.28,27.473269131708403,207.1
2015-02-04,109.25,16.119719908125,63.83,,47.635,83.35103522318686,149.6,89.99,21.01,80.98,127.6371215,7.514781647702108,106.65,48.805,23.725,59.0,68.61,29.535,15.79,4.036,15.43,96.48,65.80288160890554,294.60851940000003,4.614097043887023,10.05,11.27,2.616,26.47,,156.25,69.20667386999999,181.85,11.31,6.70032316,157.95,108.05,168.9920082,,59.91,5.5011681955536105,59.2743456,81.16442656000001,68.3,48.325,86.12548840000001,5.904486176970813,47.75,27.798845210704297,209.8
2015-02-05,108.75,16.1647890225,63.65,,48.41,83.387624790888,148.75,89.21,20.72,81.43,125.767341,7.492671219904528,106.65,47.005,23.37,59.12,68.6,29.34,15.84,3.916,15.69,96.2,66.89005121212097,295.005165,4.554232753122187,10.05,11.19,2.574,26.395,,153.5,69.33230622,180.25,11.34,6.744436479999999,158.0,107.8,168.248369,,60.57,5.438857228937308,59.35390848,84.08909152,68.33,49.62,86.810598,5.861457532766167,48.08,27.838984727292832,212.7
2015-02-06,107.4,16.19483509875,63.39,,48.345,82.10698992134826,149.15,90.07,20.86,80.9,123.25789875,7.587561805869138,106.85,47.17,23.27,58.89,69.15,28.965,15.895,3.9,15.56,95.97,66.9774130552365,290.88996690000005,4.539077236472862,10.08,11.14,2.574,26.22,,152.8,68.97216015,180.45,11.53,6.710126119999999,157.6,105.75,169.96803465,,60.36,5.466452085581672,58.8765312,84.55664,68.0,49.405,85.909138,5.784962165291241,47.68,27.81668499585476,214.25
2015-02-09,106.15,16.465249785,62.41,,48.235,82.14357948904937,146.9,87.26,20.43,80.27,119.665952,7.3701425991929455,102.5,45.7,23.66,58.5,68.35,28.125,15.555,3.802,15.45,95.1,66.54060383965887,285.3369285,4.440566378252249,9.786,11.045,2.49,25.635,,150.6,67.53995136,179.35,11.29,6.5434758,155.95,105.8,167.7835945,,59.18,5.348951405676642,58.48866216,84.37757887999999,67.24,50.48,84.8454152,5.617628548939844,47.95,27.754245747828147,207.5
2015-02-10,107.2,16.380119235625,62.71,,49.735,83.13149781698004,146.2,89.55,20.855,80.67,121.78175625,7.465954452982455,104.7,46.17,23.92,58.67,68.65,28.28,15.775,3.844,15.42,95.77,66.6862069115181,290.9395476,4.47466629071323,10.015,11.21,2.59,26.41,,156.15,68.81302584,180.0,11.5,6.754239439999999,157.55,107.15,170.4792866,,60.53,5.40058049230158,58.79696832,84.82523168,67.7,51.34,85.19698460000001,5.808866967627156,47.35,27.76316564040338,209.1
2015-02-11,107.6,16.420180670624998,63.51,,49.42,83.05831868157776,146.45,91.12,20.655,80.94,121.634142,7.405150776539113,104.45,46.065,24.005,58.67,69.24,27.795,15.64,3.858,15.09,95.15,66.58913819694526,291.7824195,4.3776709841575485,10.105,11.62,2.6,25.85,,156.55,69.04753956,179.9,11.29,6.80815572,158.4,107.6,170.15394445,,60.3,5.323136862364174,58.8268044,84.55664,68.2,51.15,85.0797948,5.804086007159975,46.95,28.075361880536427,210.25
2015-02-12,107.85,16.430196029375,65.33,,49.775,84.74143879583,148.2,90.65,20.845,82.7,123.94676525,7.595853216293229,106.7,47.25,24.55,58.14,70.93,28.935,15.805,3.876,15.48,96.2,66.54060383965887,290.2949985,4.420106430775661,10.25,11.995,2.732,26.32,,159.15,69.63382385999999,182.35,11.2,6.84736756,157.9,103.2,169.82860229999997,,60.77,5.462891458917882,60.00035688,84.47705728,68.59,51.41,85.0888094,6.067038832855029,47.35,29.203728291303023,214.45
2015-02-13,106.4,16.390134594375,64.88,,49.75,84.8512074989334,148.6,91.34,20.84,83.25,124.43881275,7.830776511642507,107.8,48.41,24.6,57.92,70.79,28.95,15.94,3.904,15.84,96.16,65.71551976579002,291.7824195,4.42995751659772,10.235,12.35,2.818,26.645,,158.5,69.67570131,182.4,11.4,6.92088976,156.05,103.7,170.0145121,,60.46,5.599085428807801,60.35838984,86.27761632,69.46,51.71,86.5041016,6.0766007537893945,47.375,29.74338179210444,212.65
2015-02-16,106.15,16.360088518125,65.03,,50.45,84.1194161449107,147.1,91.02,20.535,82.81,123.405513,7.776421709973459,106.6,49.175,24.645,57.2,69.97,28.975,15.84,3.864,15.69,95.4,64.79336697734836,287.6672214,4.373882104995217,10.065,12.305,2.792,26.4,,156.95,69.37418367,180.85,11.41,6.9110868,154.5,103.3,168.38780135,,60.81,5.591074018814275,60.35838984,85.27288448,69.09,52.74,85.8550504,6.071819793322212,47.115,29.87718018073288,213.85
2015-02-17,107.75,16.299996365625,63.63,,50.67,83.49739349399141,147.0,89.96,20.605,82.24,123.65153675,7.878682438537259,106.75,49.52,24.36,57.85,69.21,28.665,15.76,3.868,15.72,95.07,64.79336697734836,285.2377671,4.406466465791266,9.984,12.385,2.84,26.41,,157.6,69.04753956,179.75,11.45,6.92088976,155.4,103.6,165.97097395,,60.51,5.614218092128904,60.14953728,85.08387552,69.15,52.49,86.2156344,6.043134030519116,47.28,30.167076689427866,212.35
2015-02-18,106.9,16.475265143749997,64.66,,51.39,84.08282657720957,146.45,91.21,21.005,82.93,123.06107975,8.049116986143595,108.75,50.91,25.105,58.22,69.1,29.07,15.6,3.91,16.25,96.33,64.93897004920758,287.9647056,4.3920687249744095,10.25,12.62,2.888,26.89,,158.75,70.04422287,180.1,11.56,6.960101599999999,155.45,102.35,166.15688375,,61.2,5.706794385387411,60.19926408,86.25772063999999,70.01,52.48,87.261328,6.143534200329954,47.265,30.274115400330626,217.15
2015-02-19,108.5,16.710626074375,67.87,,51.99,84.5219013896232,146.9,92.23,21.25,82.71,122.815056,8.098865448688146,109.45,51.43,24.85,59.15,70.0,29.21,15.65,3.95,16.25,100.5,66.00672590950845,286.8739302,4.493610686524885,10.11,12.595,2.89,27.58,,160.8,70.42111992,181.3,11.52,6.984609,157.1,103.9,166.29631609999998,,61.2,5.745071122023139,60.43795272,87.38182656000001,71.42,52.68,87.8743208,6.3825822236890986,45.98,30.274115400330626,223.15
2015-02-20,107.95,16.8258027,68.82,,52.46,84.77802836353115,146.6,91.58,21.15,83.49,122.5198275,8.091495306088955,111.1,51.29,24.83,60.0,70.9,29.635,15.915,3.954,16.37,99.31,65.86112283764923,283.94866890000003,4.475424066545696,10.235,12.61,2.904,27.3,,161.0,71.00740422,178.5,11.64,6.97480604,157.6,103.2,166.94700039999998,,61.63,5.704123915389569,60.59707848,86.93417376000001,71.38,52.72,87.8743208,6.425610867893742,46.035,30.060037978525106,225.0
2015-02-23,110.2,17.196370973750003,69.23,,52.84,84.81461793123228,147.9,93.06,21.295,83.56,124.2911985,8.173488142504976,111.65,51.76,24.95,59.73,72.83,29.92,15.82,3.968,16.44,101.5,66.49206948237249,282.7587321,4.514828409833941,10.345,12.925,2.918,27.79,,161.25,71.16653853,180.45,11.74,6.9355942,158.75,104.65,166.48222589999995,,61.69,5.741510495359352,61.39270728,88.5855152,71.33,52.82,88.34308,6.573820642376411,46.29,30.2384358300297,228.65
2015-02-24,111.05,17.216401691250002,68.92,,51.85,85.29028231134703,149.2,96.44,21.435,84.61,125.96416,8.165196732080886,110.65,51.98,24.92,60.49,73.14,30.145,16.095,4.062,16.65,102.65,65.86112283764923,281.0729883,4.622432578044151,10.375,13.12,2.922,28.145,,161.2,71.37592578,181.75,11.86,6.94049568,159.3,104.4,167.5976847,,60.92,5.750412062018824,61.44243408,88.28708,70.94,53.16,88.6225326,6.535572958638947,47.185,30.327634755782004,226.1
2015-02-25,110.2,17.05615595125,68.23,,51.4,85.43664058215158,149.95,96.47,22.0,85.12,125.2752935,8.109920662586939,109.65,51.0,24.97,60.47,72.63,30.2,16.13,4.048,16.48,102.7,66.22027708156861,282.0646023,4.583028234755904,10.395,13.05,2.878,27.915,,161.6,71.20841598,182.5,11.86,6.984609,159.45,103.85,166.43574845,,63.03,5.715695952046883,61.54188768,88.6352544,71.26,52.89,89.0462188,6.396925105090646,47.35,30.193836367153555,223.0
2015-02-26,113.6,16.840825738124998,68.89,,51.63,86.02207366536976,149.05,96.72,22.47,87.02,129.90054,8.208496319851141,112.0,51.61,25.1,61.85,72.85,30.275,16.19,4.03,16.54,103.65,66.10379462408123,280.8250848,4.629252560536346,10.43,13.27,2.946,28.04,,161.95,71.65231695,184.0,11.94,7.02872232,161.2,105.95,168.85257585,,62.52,5.786018328656711,62.22811752,87.08339136000001,71.61,53.47,89.18143780000001,6.588163523777959,47.25,30.581851694176056,224.9
2015-02-27,113.7,16.790748944375,69.43,,55.33,86.42455891008224,149.6,96.61,22.69,85.65,129.94974475,8.272985067594082,113.0,52.09,25.315,62.33,72.9,30.43,16.67,4.118,16.68,104.45,65.5213823366444,285.9318969,4.627737008871413,10.345,13.355,2.984,28.085,,163.9,72.45636399,185.5,12.02,7.043426759999999,162.25,105.95,169.177918,,62.9,5.815393498632969,62.49664224,87.2425568,71.98,53.02,89.9837372,6.592944484245143,48.235,30.75132965310543,225.5
